0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,S2T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,HT2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,E1T2,T2,T2,T2,E1T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,WT3,WT3,WT3
WT3,T2,PT2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,E1T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,E2T2,T2,WT3
WT3,T2,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,T2,WT3
WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,E2T2,T2,T2,WT3
WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,T2,WT3
WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,S2T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,HT2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,S1T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,XT2,T2,T2,S2T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,S1T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,HT2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,WT3
WT3,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,T2,WT3,T2,T2,T2,T2,WT3
WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3,WT3
